codigo_barras,nome,categoria,preco,quantidade,validade
7891000395693,Produto 6841,Categoria D,560,17,14/08/2034
7891000389521,Produto 669,Categoria C,560,18,04/02/2029
7891000389564,Produto 712,Categoria D,560,20,06/06/2030
7891000390035,Produto 1183,Categoria A,560,20,08/04/2031
7891000394746,Produto 5894,Categoria D,560,22,16/08/2031
7891000393924,Produto 5072,Categoria A,560,23,26/10/2033
7891000393100,Produto 4248,Categoria B,561,5,08/01/2026
7891000393873,Produto 5021,Categoria A,561,11,05/06/2026
7891000396094,Produto 7242,Categoria B,561,11,04/05/2033
7891000390795,Produto 1943,Categoria D,561,13,22/06/2032
7891000391944,Produto 3092,Categoria A,561,18,31/03/2029
7891000396124,Produto 7272,Categoria B,561,18,14/03/2032
7891000397940,Produto 9088,Categoria A,561,18,03/09/2029
7891000397104,Produto 8252,Categoria B,561,19,20/02/2034
7891000397293,Produto 8441,Categoria C,561,23,17/11/2033
7891000392876,Produto 4024,Categoria A,561,26,04/08/2032
7891000394735,Produto 5883,Categoria D,562,7,12/08/2028
7891000389241,Produto 389,Categoria B,562,9,15/01/2029
7891000395144,Produto 6292,Categoria B,562,9,31/01/2029
7891000388856,Produto 4,Categoria A,562,10,24/10/2029
7891000394441,Produto 5589,Categoria C,562,15,05/11/2032
7891000390241,Produto 1389,Categoria B,562,19,12/09/2027
7891000395342,Produto 6490,Categoria C,562,28,19/02/2029
7891000389484,Produto 632,Categoria C,563,4,04/12/2033
7891000393840,Produto 4988,Categoria D,563,4,24/04/2034
7891000391989,Produto 3137,Categoria A,563,8,22/01/2029
7891000391135,Produto 2283,Categoria B,563,12,31/10/2032
7891000395657,Produto 6805,Categoria D,563,20,28/11/2029
7891000396697,Produto 7845,Categoria D,563,24,01/09/2031
7891000398265,Produto 9413,Categoria C,563,25,16/06/2031
7891000396249,Produto 7397,Categoria B,564,3,05/02/2033
7891000390272,Produto 1420,Categoria C,564,5,18/10/2030
7891000389823,Produto 971,Categoria D,564,10,21/04/2034
7891000394229,Produto 5377,Categoria B,564,10,08/12/2033
7891000398760,Produto 9908,Categoria D,564,11,11/04/2032
7891000391427,Produto 2575,Categoria C,564,16,30/08/2027
7891000395153,Produto 6301,Categoria B,564,16,14/09/2026
7891000391999,Produto 3147,Categoria A,564,19,27/05/2031
7891000397454,Produto 8602,Categoria C,564,19,10/05/2030
7891000391405,Produto 2553,Categoria C,564,20,22/05/2030
7891000391224,Produto 2372,Categoria B,564,22,08/05/2034
7891000389205,Produto 353,Categoria B,564,25,07/01/2027
7891000392072,Produto 3220,Categoria B,564,27,29/08/2033
7891000394308,Produto 5456,Categoria C,564,29,28/03/2033
7891000391442,Produto 2590,Categoria C,564,30,31/12/2030
7891000390185,Produto 1333,Categoria B,565,9,01/09/2034
7891000390201,Produto 1349,Categoria B,565,9,07/05/2027
7891000396120,Produto 7268,Categoria B,565,10,18/06/2034
7891000396407,Produto 7555,Categoria C,565,10,05/07/2026
7891000389981,Produto 1129,Categoria A,565,18,09/06/2028
7891000397942,Produto 9090,Categoria A,565,21,25/08/2027
7891000390294,Produto 1442,Categoria C,565,23,26/07/2034
7891000392338,Produto 3486,Categoria C,565,25,29/07/2033
7891000391181,Produto 2329,Categoria B,565,27,31/01/2032
7891000392747,Produto 3895,Categoria D,565,29,07/12/2026
7891000393012,Produto 4160,Categoria A,566,5,16/11/2028
7891000390503,Produto 1651,Categoria C,566,6,21/11/2026
7891000393649,Produto 4797,Categoria D,566,11,29/11/2034
7891000393758,Produto 4906,Categoria D,566,11,06/05/2027
7891000394571,Produto 5719,Categoria D,566,12,24/09/2027
7891000396654,Produto 7802,Categoria D,566,13,20/01/2026
7891000391731,Produto 2879,Categoria D,566,17,29/03/2029
7891000395677,Produto 6825,Categoria D,566,21,27/05/2031
7891000395635,Produto 6783,Categoria D,566,25,29/11/2031
7891000396409,Produto 7557,Categoria C,566,26,26/08/2029
7891000391949,Produto 3097,Categoria A,566,28,28/12/2033
7891000398693,Produto 9841,Categoria D,567,6,17/03/2034
7891000389523,Produto 671,Categoria C,567,10,24/08/2031
7891000391232,Produto 2380,Categoria B,567,10,09/06/2033
7891000395507,Produto 6655,Categoria C,567,12,25/01/2032
7891000396269,Produto 7417,Categoria C,567,12,09/05/2029
7891000397907,Produto 9055,Categoria A,567,27,02/04/2031
7891000393041,Produto 4189,Categoria A,568,7,25/06/2033
7891000398043,Produto 9191,Categoria A,568,11,23/08/2032
7891000396600,Produto 7748,Categoria D,568,22,03/04/2032
7891000396916,Produto 8064,Categoria A,568,22,29/12/2027
7891000396237,Produto 7385,Categoria B,568,24,11/07/2027
7891000394694,Produto 5842,Categoria D,568,25,03/05/2031
7891000392968,Produto 4116,Categoria A,569,3,02/04/2026
7891000391453,Produto 2601,Categoria C,569,4,28/03/2034
7891000391678,Produto 2826,Categoria D,569,5,29/06/2028
7891000396990,Produto 8138,Categoria A,569,10,08/03/2026
7891000395167,Produto 6315,Categoria B,569,15,03/01/2028
7891000394785,Produto 5933,Categoria D,569,21,08/05/2030
7891000394556,Produto 5704,Categoria C,569,28,12/04/2034
7891000395101,Produto 6249,Categoria B,569,28,28/11/2032
7891000393655,Produto 4803,Categoria D,570,5,07/06/2034
7891000392428,Produto 3576,Categoria C,570,7,14/03/2032
7891000389055,Produto 203,Categoria A,570,8,11/06/2029
7891000392004,Produto 3152,Categoria A,570,12,11/08/2031
7891000394625,Produto 5773,Categoria D,570,14,11/11/2028
7891000389234,Produto 382,Categoria B,570,21,04/11/2030
7891000390254,Produto 1402,Categoria B,570,21,20/11/2029
7891000398048,Produto 9196,Categoria A,570,23,16/09/2027
7891000390037,Produto 1185,Categoria A,570,26,15/01/2030
7891000394974,Produto 6122,Categoria A,570,26,25/05/2031
7891000394258,Produto 5406,Categoria C,570,29,17/07/2033
7891000396095,Produto 7243,Categoria B,571,4,09/03/2030
7891000398494,Produto 9642,Categoria C,571,7,11/02/2027
7891000395649,Produto 6797,Categoria D,571,8,11/10/2031
7891000395787,Produto 6935,Categoria D,571,8,11/04/2032
7891000396379,Produto 7527,Categoria C,571,19,14/03/2033
7891000394990,Produto 6138,Categoria A,571,20,13/08/2028
7891000395744,Produto 6892,Categoria D,571,20,30/07/2033
7891000393064,Produto 4212,Categoria B,571,22,03/10/2031
7891000397477,Produto 8625,Categoria C,571,29,03/02/2033
7891000395659,Produto 6807,Categoria D,571,30,27/04/2027
7891000397340,Produto 8488,Categoria C,572,5,31/05/2032
7891000391391,Produto 2539,Categoria C,572,6,25/07/2027
7891000396416,Produto 7564,Categoria C,572,7,23/03/2031
7891000394806,Produto 5954,Categoria D,572,8,03/03/2026
7891000393106,Produto 4254,Categoria B,572,9,20/03/2027
7891000397883,Produto 9031,Categoria A,572,9,16/08/2030
7891000389842,Produto 990,Categoria D,572,11,07/12/2034
7891000392264,Produto 3412,Categoria C,572,18,03/04/2027
7891000388953,Produto 101,Categoria A,572,19,19/01/2030
7891000389458,Produto 606,Categoria C,572,21,18/10/2032
7891000392772,Produto 3920,Categoria D,572,26,31/03/2031
7891000396686,Produto 7834,Categoria D,572,26,18/01/2033
7891000393737,Produto 4885,Categoria D,572,27,10/02/2033
7891000392163,Produto 3311,Categoria B,572,28,31/08/2030
7891000393901,Produto 5049,Categoria A,572,28,25/11/2029
7891000392418,Produto 3566,Categoria C,572,30,17/09/2029
7891000390234,Produto 1382,Categoria B,573,3,22/04/2032
7891000395624,Produto 6772,Categoria D,573,10,05/05/2034
7891000394767,Produto 5915,Categoria D,573,17,27/03/2031
7891000393886,Produto 5034,Categoria A,573,23,15/07/2030
7891000394139,Produto 5287,Categoria B,573,24,25/03/2030
7891000390221,Produto 1369,Categoria B,574,3,16/02/2033
7891000398010,Produto 9158,Categoria A,574,19,17/01/2027
7891000398526,Produto 9674,Categoria C,574,21,24/09/2033
7891000396692,Produto 7840,Categoria D,574,23,28/01/2027
7891000390679,Produto 1827,Categoria D,574,24,10/01/2028
7891000391089,Produto 2237,Categoria B,574,24,26/09/2034
7891000395993,Produto 7141,Categoria A,575,6,02/07/2027
7891000389148,Produto 296,Categoria B,575,10,26/11/2030
7891000396465,Produto 7613,Categoria C,575,10,08/08/2031
7891000396239,Produto 7387,Categoria B,575,11,21/03/2029
7891000388987,Produto 135,Categoria A,575,12,31/05/2029
7891000396659,Produto 7807,Categoria D,575,17,24/11/2027
7891000394464,Produto 5612,Categoria C,575,19,29/06/2031
7891000397746,Produto 8894,Categoria D,575,19,19/03/2028
7891000395515,Produto 6663,Categoria C,575,20,30/01/2028
7891000393751,Produto 4899,Categoria D,575,21,23/08/2034
7891000392696,Produto 3844,Categoria D,575,22,06/11/2033
7891000394681,Produto 5829,Categoria D,575,24,11/06/2034
7891000396179,Produto 7327,Categoria B,575,27,31/03/2031
7891000389434,Produto 582,Categoria C,576,3,04/12/2034
7891000388941,Produto 89,Categoria A,576,6,21/10/2029
7891000393112,Produto 4260,Categoria B,576,7,24/02/2033
7891000392745,Produto 3893,Categoria D,576,12,04/04/2028
7891000389923,Produto 1071,Categoria A,576,14,09/08/2030
7891000393297,Produto 4445,Categoria C,576,14,18/08/2034
7891000390034,Produto 1182,Categoria A,576,16,15/10/2034
7891000395142,Produto 6290,Categoria B,576,16,30/11/2030
7891000394407,Produto 5555,Categoria C,576,17,23/04/2032
7891000398039,Produto 9187,Categoria A,576,17,25/02/2027
7891000395585,Produto 6733,Categoria D,576,21,19/05/2032
7891000396158,Produto 7306,Categoria B,576,21,04/02/2026
7891000396528,Produto 7676,Categoria C,576,23,16/09/2027
7891000391203,Produto 2351,Categoria B,576,26,13/10/2028
7891000395731,Produto 6879,Categoria D,576,26,31/03/2030
7891000398788,Produto 9936,Categoria D,576,28,28/02/2031
7891000397379,Produto 8527,Categoria C,577,3,31/10/2026
7891000395485,Produto 6633,Categoria C,577,4,29/09/2031
7891000398044,Produto 9192,Categoria A,577,6,30/09/2030
7891000392511,Produto 3659,Categoria C,577,8,10/09/2026
7891000394789,Produto 5937,Categoria D,577,8,30/06/2034
7891000389971,Produto 1119,Categoria A,577,11,05/09/2032
7891000391526,Produto 2674,Categoria C,577,18,12/01/2033
7891000395377,Produto 6525,Categoria C,577,26,10/03/2027
7891000390456,Produto 1604,Categoria C,577,30,27/10/2027
7891000389350,Produto 498,Categoria C,578,5,16/07/2026
7891000393565,Produto 4713,Categoria D,578,5,02/04/2027
7891000389159,Produto 307,Categoria B,578,10,02/02/2033
7891000390282,Produto 1430,Categoria C,578,17,19/12/2026
7891000395109,Produto 6257,Categoria B,578,20,01/05/2027
7891000393470,Produto 4618,Categoria C,578,24,05/10/2033
7891000395477,Produto 6625,Categoria C,578,29,26/06/2031
7891000397099,Produto 8247,Categoria B,579,9,23/09/2029
7891000390344,Produto 1492,Categoria C,579,13,06/05/2030
7891000395096,Produto 6244,Categoria B,579,15,18/02/2028
7891000396040,Produto 7188,Categoria A,579,15,16/08/2029
7891000396948,Produto 8096,Categoria A,579,18,26/12/2034
7891000388884,Produto 32,Categoria A,579,20,27/08/2031
7891000393514,Produto 4662,Categoria C,579,20,09/04/2034
7891000397991,Produto 9139,Categoria A,579,22,20/09/2027
7891000391477,Produto 2625,Categoria C,579,28,17/01/2032
7891000398743,Produto 9891,Categoria D,580,6,31/01/2032
7891000397329,Produto 8477,Categoria C,580,9,17/05/2033
7891000393115,Produto 4263,Categoria B,580,11,05/03/2031
7891000394612,Produto 5760,Categoria D,580,11,18/12/2034
7891000394130,Produto 5278,Categoria B,580,12,12/02/2028
7891000392297,Produto 3445,Categoria C,580,16,24/12/2026
7891000395557,Produto 6705,Categoria D,580,25,22/01/2028
7891000391814,Produto 2962,Categoria D,580,27,25/05/2030
7891000388918,Produto 66,Categoria A,580,29,06/02/2030
7891000398000,Produto 9148,Categoria A,580,30,10/01/2027
7891000396338,Produto 7486,Categoria C,581,9,21/05/2033
7891000395535,Produto 6683,Categoria C,581,10,08/07/2026
7891000396376,Produto 7524,Categoria C,581,11,31/10/2029
7891000394626,Produto 5774,Categoria D,581,20,16/08/2029
7891000396316,Produto 7464,Categoria C,581,20,28/06/2029
7891000398338,Produto 9486,Categoria C,581,20,30/05/2030
7891000398446,Produto 9594,Categoria C,581,26,07/04/2027
7891000396651,Produto 7799,Categoria D,582,3,18/10/2027
7891000390707,Produto 1855,Categoria D,582,4,29/03/2027
7891000398649,Produto 9797,Categoria D,582,4,18/10/2033
7891000394969,Produto 6117,Categoria A,582,15,26/11/2031
7891000392762,Produto 3910,Categoria D,582,16,05/04/2028
7891000390770,Produto 1918,Categoria D,582,19,07/06/2030
7891000395158,Produto 6306,Categoria B,582,22,30/10/2032
7891000398397,Produto 9545,Categoria C,582,22,29/09/2034
7891000398411,Produto 9559,Categoria C,582,22,31/05/2028
7891000397680,Produto 8828,Categoria D,582,23,04/04/2028
7891000394355,Produto 5503,Categoria C,582,26,26/06/2029
7891000390492,Produto 1640,Categoria C,582,27,06/10/2030
7891000397468,Produto 8616,Categoria C,583,4,21/06/2030
7891000397981,Produto 9129,Categoria A,583,5,31/03/2029
7891000398279,Produto 9427,Categoria C,583,6,26/02/2031
7891000397510,Produto 8658,Categoria C,583,7,15/05/2033
7891000395812,Produto 6960,Categoria D,583,12,27/04/2032
7891000395647,Produto 6795,Categoria D,583,14,23/11/2028
7891000391355,Produto 2503,Categoria C,583,17,11/07/2028
7891000392345,Produto 3493,Categoria C,583,19,22/11/2030
7891000396231,Produto 7379,Categoria B,583,28,06/11/2027
7891000391367,Produto 2515,Categoria C,584,4,12/10/2029
7891000389718,Produto 866,Categoria D,584,11,17/06/2029
7891000389805,Produto 953,Categoria D,584,15,01/01/2031
7891000391168,Produto 2316,Categoria B,584,15,23/09/2029
7891000394541,Produto 5689,Categoria C,584,19,25/03/2028
7891000390215,Produto 1363,Categoria B,584,20,19/04/2029
7891000395768,Produto 6916,Categoria D,584,21,12/09/2034
7891000396402,Produto 7550,Categoria C,584,24,26/07/2026
7891000394509,Produto 5657,Categoria C,584,25,30/09/2032
7891000397505,Produto 8653,Categoria C,584,25,16/07/2026
7891000397595,Produto 8743,Categoria D,584,30,06/07/2030
7891000397813,Produto 8961,Categoria D,584,30,13/03/2026
7891000397352,Produto 8500,Categoria C,585,3,23/11/2028
7891000389908,Produto 1056,Categoria A,585,4,24/06/2033
7891000391534,Produto 2682,Categoria C,585,7,09/04/2030
7891000391201,Produto 2349,Categoria B,585,11,13/12/2030
7891000394178,Produto 5326,Categoria B,585,12,09/12/2029
7891000389100,Produto 248,Categoria B,585,15,13/02/2028
7891000390960,Produto 2108,Categoria A,585,15,28/08/2031
7891000398851,Produto 9999,Categoria A,585,19,02/10/2029
7891000390807,Produto 1955,Categoria D,585,24,25/01/2026
7891000392784,Produto 3932,Categoria D,585,30,16/12/2034
7891000390286,Produto 1434,Categoria C,586,3,07/12/2030
7891000395243,Produto 6391,Categoria B,586,6,05/04/2027
7891000394176,Produto 5324,Categoria B,586,8,15/10/2026
7891000393242,Produto 4390,Categoria B,586,16,20/09/2032
7891000396049,Produto 7197,Categoria A,586,18,09/03/2026
7891000391507,Produto 2655,Categoria C,586,23,15/05/2027
7891000397649,Produto 8797,Categoria D,586,23,02/03/2029
7891000397974,Produto 9122,Categoria A,586,23,01/08/2032
7891000398126,Produto 9274,Categoria B,587,3,27/06/2032
7891000390338,Produto 1486,Categoria C,587,5,02/10/2026
7891000394622,Produto 5770,Categoria D,587,7,24/09/2034
7891000389970,Produto 1118,Categoria A,587,9,04/07/2028
7891000394393,Produto 5541,Categoria C,587,10,09/09/2028
7891000393440,Produto 4588,Categoria C,587,11,15/03/2030
7891000396085,Produto 7233,Categoria B,587,15,09/05/2029
7891000398557,Produto 9705,Categoria D,587,17,11/11/2029
7891000397489,Produto 8637,Categoria C,587,18,24/10/2030
7891000390428,Produto 1576,Categoria C,587,22,22/08/2030
7891000389187,Produto 335,Categoria B,587,23,31/05/2031
7891000392239,Produto 3387,Categoria B,587,26,17/04/2029
7891000392229,Produto 3377,Categoria B,588,3,29/02/2032
7891000393092,Produto 4240,Categoria B,588,4,28/06/2029
7891000393980,Produto 5128,Categoria A,588,4,06/02/2033
7891000396341,Produto 7489,Categoria C,588,6,29/08/2034
7891000390226,Produto 1374,Categoria B,588,10,04/05/2026
7891000390808,Produto 1956,Categoria D,588,15,06/02/2029
7891000398188,Produto 9336,Categoria B,588,21,21/03/2031
7891000394107,Produto 5255,Categoria B,589,4,29/06/2029
7891000389988,Produto 1136,Categoria A,589,6,29/01/2034
7891000396113,Produto 7261,Categoria B,589,7,18/03/2027
7891000394650,Produto 5798,Categoria D,589,8,11/01/2029
7891000394198,Produto 5346,Categoria B,589,10,02/07/2028
7891000396623,Produto 7771,Categoria D,589,10,06/02/2032
7891000394546,Produto 5694,Categoria C,589,11,05/07/2034
7891000393225,Produto 4373,Categoria B,589,17,11/12/2028
7891000391242,Produto 2390,Categoria B,589,18,18/11/2028
7891000396377,Produto 7525,Categoria C,589,20,22/01/2032
7891000396629,Produto 7777,Categoria D,589,20,04/01/2026
7891000393168,Produto 4316,Categoria B,589,24,11/09/2031
7891000392635,Produto 3783,Categoria D,590,5,14/05/2033
7891000393283,Produto 4431,Categoria C,590,5,18/07/2029
7891000396020,Produto 7168,Categoria A,590,9,24/06/2033
7891000389516,Produto 664,Categoria C,590,10,26/07/2027
7891000392429,Produto 3577,Categoria C,590,12,21/07/2026
7891000397034,Produto 8182,Categoria A,590,15,29/09/2031
7891000392221,Produto 3369,Categoria B,590,17,29/10/2032
7891000392744,Produto 3892,Categoria D,590,25,17/04/2027
7891000390714,Produto 1862,Categoria D,590,28,02/03/2027
7891000393128,Produto 4276,Categoria B,590,30,28/12/2033
7891000394387,Produto 5535,Categoria C,591,3,19/05/2028
7891000389577,Produto 725,Categoria D,591,6,19/05/2028
7891000396593,Produto 7741,Categoria D,591,6,15/10/2029
7891000397892,Produto 9040,Categoria A,591,10,26/11/2031
7891000391054,Produto 2202,Categoria A,591,13,05/11/2026
7891000390232,Produto 1380,Categoria B,591,14,23/12/2031
7891000390922,Produto 2070,Categoria A,591,16,21/08/2031
7891000392983,Produto 4131,Categoria A,591,16,01/03/2033
7891000394271,Produto 5419,Categoria C,591,18,12/07/2032
7891000398235,Produto 9383,Categoria B,591,20,16/11/2034
7891000397042,Produto 8190,Categoria A,591,22,30/04/2029
7891000398553,Produto 9701,Categoria D,591,22,20/05/2032
7891000389826,Produto 974,Categoria D,591,29,18/04/2033
7891000396182,Produto 7330,Categoria B,591,30,22/08/2029
7891000391225,Produto 2373,Categoria B,592,4,19/03/2026
7891000389868,Produto 1016,Categoria A,592,11,05/11/2034
7891000389531,Produto 679,Categoria C,592,14,20/10/2029
7891000394889,Produto 6037,Categoria A,592,15,20/05/2028
7891000394582,Produto 5730,Categoria D,592,23,23/11/2029
7891000393157,Produto 4305,Categoria B,592,24,23/03/2032
7891000398253,Produto 9401,Categoria B,592,24,11/10/2028
7891000390877,Produto 2025,Categoria A,592,29,11/05/2030
7891000398102,Produto 9250,Categoria B,592,30,15/03/2031
7891000389500,Produto 648,Categoria C,593,3,19/07/2032
7891000392738,Produto 3886,Categoria D,593,3,27/06/2032
7891000394243,Produto 5391,Categoria B,593,7,01/11/2034
7891000398259,Produto 9407,Categoria C,593,11,06/02/2029
7891000396433,Produto 7581,Categoria C,593,15,18/11/2030
7891000397232,Produto 8380,Categoria B,593,17,22/07/2028
7891000395760,Produto 6908,Categoria D,593,21,13/05/2030
7891000396358,Produto 7506,Categoria C,593,23,26/09/2034
7891000396892,Produto 8040,Categoria A,593,23,08/10/2029
7891000397011,Produto 8159,Categoria A,593,24,28/01/2029
7891000398561,Produto 9709,Categoria D,593,24,09/03/2026
7891000398042,Produto 9190,Categoria A,593,25,24/12/2034
7891000393243,Produto 4391,Categoria B,593,26,23/01/2026
7891000397804,Produto 8952,Categoria D,593,27,05/11/2033
7891000394572,Produto 5720,Categoria D,593,29,24/12/2027
7891000391297,Produto 2445,Categoria C,594,3,17/05/2032
7891000389777,Produto 925,Categoria D,594,5,09/08/2026
7891000397209,Produto 8357,Categoria B,594,5,16/02/2030
7891000397299,Produto 8447,Categoria C,594,6,28/06/2028
7891000398090,Produto 9238,Categoria B,594,8,04/05/2034
7891000390095,Produto 1243,Categoria B,594,12,07/01/2033
7891000389109,Produto 257,Categoria B,594,17,19/12/2031
7891000398204,Produto 9352,Categoria B,594,25,26/08/2034
7891000392471,Produto 3619,Categoria C,595,4,26/12/2034
7891000394146,Produto 5294,Categoria B,595,16,30/04/2027
7891000395818,Produto 6966,Categoria D,595,18,19/07/2026
7891000395180,Produto 6328,Categoria B,595,20,14/01/2032
7891000398628,Produto 9776,Categoria D,595,20,21/06/2027
7891000392908,Produto 4056,Categoria A,595,21,26/12/2033
7891000393441,Produto 4589,Categoria C,595,22,06/03/2032
7891000398617,Produto 9765,Categoria D,595,22,07/05/2034
7891000396193,Produto 7341,Categoria B,596,3,21/04/2027
7891000393705,Produto 4853,Categoria D,596,4,12/09/2034
7891000392786,Produto 3934,Categoria D,596,8,10/07/2027
7891000397442,Produto 8590,Categoria C,596,9,19/05/2034
7891000396251,Produto 7399,Categoria B,596,12,05/10/2031
7891000396335,Produto 7483,Categoria C,596,13,15/03/2027
7891000398047,Produto 9195,Categoria A,596,13,23/04/2026
7891000398207,Produto 9355,Categoria B,596,13,29/02/2032
7891000397572,Produto 8720,Categoria D,596,16,17/11/2028
7891000389509,Produto 657,Categoria C,596,17,21/01/2032
7891000391130,Produto 2278,Categoria B,596,18,26/01/2028
7891000390087,Produto 1235,Categoria B,596,19,14/01/2033
7891000396308,Produto 7456,Categoria C,596,19,07/03/2033
7891000398174,Produto 9322,Categoria B,596,20,25/04/2029
7891000391481,Produto 2629,Categoria C,596,24,20/10/2029
7891000395386,Produto 6534,Categoria C,596,25,01/11/2026
7891000394736,Produto 5884,Categoria D,596,27,04/11/2028
7891000396640,Produto 7788,Categoria D,596,29,02/03/2026
7891000394460,Produto 5608,Categoria C,597,6,22/12/2032
7891000389314,Produto 462,Categoria C,597,8,06/10/2034
7891000396932,Produto 8080,Categoria A,597,9,03/02/2029
7891000392301,Produto 3449,Categoria C,597,10,18/10/2028
7891000392160,Produto 3308,Categoria B,597,20,19/04/2033
7891000392739,Produto 3887,Categoria D,597,22,04/08/2028
7891000391154,Produto 2302,Categoria B,597,24,04/04/2026
7891000389909,Produto 1057,Categoria A,597,27,11/11/2029
7891000395251,Produto 6399,Categoria B,597,28,16/04/2027
7891000390880,Produto 2028,Categoria A,597,30,13/05/2028
7891000396882,Produto 8030,Categoria A,597,30,14/12/2029
7891000396962,Produto 8110,Categoria A,597,30,11/03/2033
7891000390358,Produto 1506,Categoria C,598,11,06/11/2032
7891000398723,Produto 9871,Categoria D,598,13,01/02/2031
7891000395702,Produto 6850,Categoria D,598,23,02/12/2029
7891000396648,Produto 7796,Categoria D,598,23,12/06/2031
7891000389528,Produto 676,Categoria C,598,25,30/08/2028
7891000389984,Produto 1132,Categoria A,598,26,15/02/2030
7891000398616,Produto 9764,Categoria D,598,27,17/10/2032
7891000391264,Produto 2412,Categoria C,598,29,13/07/2029
7891000391474,Produto 2622,Categoria C,599,11,21/07/2029
7891000390830,Produto 1978,Categoria D,599,18,13/08/2032
7891000391919,Produto 3067,Categoria A,599,22,08/07/2030
7891000394209,Produto 5357,Categoria B,599,24,29/10/2026
7891000398786,Produto 9934,Categoria D,599,25,26/03/2029
7891000395004,Produto 6152,Categoria A,599,26,15/04/2033
7891000389641,Produto 789,Categoria D,599,29,28/07/2034
7891000389869,Produto 1017,Categoria A,600,9,30/06/2026
7891000396794,Produto 7942,Categoria D,600,10,07/10/2033
7891000389969,Produto 1117,Categoria A,600,12,24/10/2028
7891000396294,Produto 7442,Categoria C,600,13,01/08/2032
7891000397655,Produto 8803,Categoria D,600,13,03/06/2033
7891000397449,Produto 8597,Categoria C,600,18,06/01/2031
7891000391161,Produto 2309,Categoria B,600,20,22/07/2027
7891000397554,Produto 8702,Categoria D,600,23,28/09/2028
7891000390027,Produto 1175,Categoria A,601,6,28/01/2031
7891000396346,Produto 7494,Categoria C,601,11,28/06/2031
7891000398818,Produto 9966,Categoria D,601,17,13/07/2034
7891000391861,Produto 3009,Categoria A,601,20,09/02/2032
7891000396649,Produto 7797,Categoria D,601,20,03/12/2031
7891000392092,Produto 3240,Categoria B,601,23,04/07/2030
7891000395395,Produto 6543,Categoria C,601,26,10/06/2034
7891000396079,Produto 7227,Categoria B,601,29,11/05/2031
7891000395774,Produto 6922,Categoria D,602,3,11/11/2028
7891000389460,Produto 608,Categoria C,602,5,16/05/2032
7891000396141,Produto 7289,Categoria B,602,7,18/11/2031
7891000398687,Produto 9835,Categoria D,602,7,04/07/2027
7891000396755,Produto 7903,Categoria D,602,8,08/05/2029
7891000398596,Produto 9744,Categoria D,602,9,20/12/2027
7891000393282,Produto 4430,Categoria C,602,12,09/10/2026
7891000389836,Produto 984,Categoria D,602,16,21/02/2030
7891000390802,Produto 1950,Categoria D,602,20,20/08/2032
7891000397825,Produto 8973,Categoria D,602,20,13/05/2034
7891000396317,Produto 7465,Categoria C,602,22,11/11/2031
7891000390914,Produto 2062,Categoria A,602,25,06/02/2027
7891000394502,Produto 5650,Categoria C,602,25,14/12/2030
7891000393586,Produto 4734,Categoria D,602,28,02/10/2033
7891000397155,Produto 8303,Categoria B,602,28,17/04/2032
7891000397665,Produto 8813,Categoria D,602,29,04/03/2032
7891000396707,Produto 7855,Categoria D,603,6,25/08/2032
7891000394003,Produto 5151,Categoria A,603,10,03/10/2028
7891000398641,Produto 9789,Categoria D,603,18,15/10/2032
7891000391338,Produto 2486,Categoria C,603,25,03/04/2029
7891000394171,Produto 5319,Categoria B,603,25,08/02/2028
7891000393302,Produto 4450,Categoria C,604,8,10/11/2028
7891000393399,Produto 4547,Categoria C,604,8,21/07/2026
7891000394381,Produto 5529,Categoria C,604,9,18/06/2027
7891000394880,Produto 6028,Categoria A,604,13,24/10/2030
7891000390705,Produto 1853,Categoria D,604,19,15/01/2029
7891000397381,Produto 8529,Categoria C,604,20,01/03/2034
7891000392342,Produto 3490,Categoria C,604,24,26/08/2028
7891000394875,Produto 6023,Categoria A,604,24,01/08/2033
7891000398156,Produto 9304,Categoria B,604,28,26/11/2033
7891000394287,Produto 5435,Categoria C,605,4,23/05/2032
7891000396062,Produto 7210,Categoria B,605,8,20/05/2029
7891000397677,Produto 8825,Categoria D,605,8,08/03/2029
7891000391981,Produto 3129,Categoria A,605,9,01/02/2034
7891000388974,Produto 122,Categoria A,605,10,28/08/2031
7891000389752,Produto 900,Categoria D,605,14,14/12/2033
7891000392052,Produto 3200,Categoria A,605,16,23/05/2029
7891000389692,Produto 840,Categoria D,605,19,29/12/2028
7891000390615,Produto 1763,Categoria D,605,20,24/07/2032
7891000395081,Produto 6229,Categoria B,605,27,17/04/2026
7891000389881,Produto 1029,Categoria A,605,28,18/01/2032
7891000396546,Produto 7694,Categoria C,605,30,06/03/2031
7891000395147,Produto 6295,Categoria B,606,4,06/06/2028
7891000390566,Produto 1714,Categoria D,606,7,18/08/2026
7891000393351,Produto 4499,Categoria C,606,9,02/01/2032
7891000394424,Produto 5572,Categoria C,606,9,08/09/2034
7891000390817,Produto 1965,Categoria D,606,12,21/11/2033
7891000397257,Produto 8405,Categoria C,606,13,03/12/2029
7891000390129,Produto 1277,Categoria B,606,14,25/06/2030
7891000395275,Produto 6423,Categoria C,606,16,24/10/2031
7891000389383,Produto 531,Categoria C,606,17,09/10/2028
7891000390138,Produto 1286,Categoria B,606,20,29/10/2032
7891000390620,Produto 1768,Categoria D,606,27,23/04/2033
7891000391408,Produto 2556,Categoria C,607,8,08/04/2028
7891000398070,Produto 9218,Categoria B,607,8,24/02/2026
